A13,A58,A51,A12,A30,A45,A5,A3,A35,A6,A9,A18,A46,A39,A52,A32,A43,A22,A23,A25,A44,A31,A28,A38,A37,A60,A59,A16,A54,A21,A26,A50,A1,A27,A57,A10,A19,A2,A7,A47,A61,A29,A17,A8,A33,target_label
0.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1882.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,1.0,0.0,0.0,59.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,6416.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,bad
1.0,0.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,1275.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6403.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,1987.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,760.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,2603.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3380.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,good
0.0,1.0,0.0,1.0,0.0,0.0,29.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,3990.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,11560.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,4380.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6761.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,4280.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,bad
0.0,1.0,0.0,1.0,0.0,0.0,32.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,2325.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,good
0.0,1.0,0.0,1.0,0.0,0.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1048.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,good
0.0,0.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3160.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,1.0,0.0,0.0,22.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2483.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,14179.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,good
1.0,1.0,0.0,0.0,0.0,1.0,28.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1797.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2511.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1274.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,5248.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,3029.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,good
0.0,0.0,0.0,0.0,0.0,1.0,49.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,428.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,976.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,841.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,good
1.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5771.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,good
0.0,1.0,1.0,0.0,1.0,0.0,55.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1555.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1285.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bad
1.0,1.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1299.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,good
1.0,0.0,1.0,0.0,0.0,0.0,39.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1271.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1393.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,35.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,691.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5045.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2124.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,24.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2214.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,1.0,0.0,0.0,0.0,30.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12680.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,2463.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,40.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1155.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,1.0,31.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,3108.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,2901.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3617.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1655.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,2812.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,8065.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,3275.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,52.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,2223.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,1.0,1.0,0.0,0.0,0.0,66.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1480.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1371.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,3535.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3509.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,good
1.0,0.0,0.0,0.0,1.0,0.0,38.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,5711.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3872.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,4933.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,bad
1.0,0.0,0.0,0.0,1.0,0.0,60.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1940.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1410.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,836.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,6468.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,good
0.0,0.0,0.0,0.0,1.0,1.0,35.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1941.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,40.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2675.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,2751.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,1.0,0.0,0.0,0.0,50.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,6224.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,5998.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,39.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1188.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6313.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1221.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,1.0,0.0,0.0,0.0,51.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,2892.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,3062.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2301.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,1.0,0.0,0.0,1.0,51.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,7511.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
1.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1258.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,717.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1549.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,good
1.0,1.0,1.0,0.0,0.0,0.0,54.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,1597.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1795.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4272.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
